id,qid1,qid2,answer1,answer2,is_duplicate
6363,12727,12728,"Jika saya bergabung dengan NIOS 1 tahun setelah menyelesaikan 10 , di 10+2 SMA lalu berapa min. waktu yang dibutuhkan untuk menyelesaikan 12?",Apakah mungkin melakukan yang ke-12 dari NIOS tanpa menyelesaikan yang ke-11?,0
6364,12729,12730,Bisakah retikulum endoplasma digambarkan sebagai spheroid konsentris yang mengelilingi nukleus?,Apakah sel Schwann memiliki nukleus?,0
6365,12731,12732,Bagaimana saya bisa mendapatkan 1 juta pengguna di aplikasi saya?,Bagaimana saya bisa mendapatkan sejuta pengguna di aplikasi sosial saya?,1
6366,12733,12734,Apakah wajah Anda menjadi lebih cantik ketika Anda kehilangan banyak berat badan?,Permen karet mana yang terbaik untuk menurunkan berat badan?,0
6367,12735,12736,Universitas mana yang lebih baik untuk CS simon Fraser atau universitas ottawa?,Apakah University of Ottawa sangat dihormati dan bagus untuk kelayakan kerja?,0
6368,12737,12738,"Tampaknya menerima seks anal akan menyakitkan, tetapi saya pernah membaca bahwa itu sangat menyenangkan. Teori saya adalah bahwa pria gay dilahirkan dengan ujung saraf yang lebih banyak dan karenanya lebih sensitif di sana. Bagaimana menurutmu?","Jenis kelamin apa yang disukai pria gay India, oral atau anal?",0
6369,12739,12740,Saya mendapat 50% di urutan ke-12. Bisakah saya masuk ke perguruan tinggi teknik di 2017?,Saya mendapat 50% di urutan ke-12. Bisakah saya masuk ke perguruan tinggi teknik di 2017?,0
6370,12741,12742,Saluran Star Sports mana yang akan menyiarkan EPL 2016-17?,Mampukah Real Madrid menjuarai La Liga musim 2016/17?,0
6371,12743,12744,Siapa saja tokoh sejarah penting Kamerun yang kurang dikenal dan apa yang harus diketahui orang tentang mereka?,Siapa saja tokoh sejarah penting Qatar yang kurang dikenal dan apa yang harus diketahui orang tentang mereka?,0
6372,12745,12746,Bagaimana cara menyembuhkan jerawat saya?,Bagaimana Anda menyembuhkan jerawat?,1
6373,12747,12748,Apa yang akan dilakukan Modi setelah larangan 500 dan 100?,Apa serangan berikutnya dari PM Modi setelah Demonetisasi?,1
6374,12749,12750,Bisakah kita menangkap asteroid di bumi?,Bagaimana kita bisa menangkap asteroid?,1
6375,12751,12752,Apa cara terbaik untuk menulis pidato tentang diri Anda?,Apa cara terbaik untuk menulis pidato?,0
6376,12753,12754,Jika Anda tidak menjawab sekarang saya akan meminta uang?,"Akankah TTIP dan CETA memungkinkan warga negara Eropa untuk tinggal dan bekerja di Kanada dan AS, atau setidaknya membuat visa yang lebih mudah didapat?",0
6377,12755,12756,Apa itu bekisting?,Apa itu bekisting?,1
6378,12757,12758,"Bagaimana cara memulai saluran teknologi, unboxing, dan ulasan di YouTube?",Bagaimana cara memulai saluran ulasan di YouTube? Tidak ada yang akan memberi Anda produk dan Anda tidak dapat membeli produk hanya demi ulasan?,0
6379,12759,12760,Bagaimana tren dimulai?,Apa yang bisa menjadi blog trending 2017 tempat saya bisa mulai bekerja?,0
6380,12761,12762,Apakah tepat memulai kalimat dengan kata dan?,Apakah tepat untuk memulai kalimat dengan kata Jika?,0
6381,12763,12764,Apa cara terbaik untuk keluar dari depresi?,Bagaimana Anda bisa keluar dari depresi?,1
6382,12765,12766,Apa yang dimaksud dengan perkembangan kepribadian?,Apa itu pengembangan kepribadian?,1
6383,12767,12768,Saya ingin menampar sepupu saya yang cemburu pada saya. Bagaimana saya mengatasi perasaan ini?,Saya merasa cemburu pada sepupu saya karena dia ditempatkan dan saya tidak. Apa yang harus saya lakukan?,0
6384,12769,12770,Bagaimana cara mengonversi 2 juta dolar saya menjadi satu miliar dolar dalam waktu 2 tahun?,Bagaimana cara mengonversi 30 juta dolar menjadi 1 miliar dolar?,0
6385,12771,12772,Bagaimana cara meretas akun Twitter?,Bisakah saya meretas akun Twitter secara legal?,1
6386,12773,12774,Bagaimana kepresidenan Trump atau Clinton akan mempengaruhi mahasiswa asing?,Bagaimana kepresidenan Trump akan memengaruhi siswa internasional di AS?,1
6387,12775,12776,"Jika Trump menjadi presiden, apa yang akan terjadi pada pasar saham AS? Haruskah saya melakukan divestasi sebelum pemilu?",Apa yang akan terjadi pada pasar saham jika Trump terpilih?,1
6388,12777,12778,Apa yang membuat iPhone menjadi produk inovatif?,Di Iphone terbaru apakah ada bagian yang dibuat di usa?,0
6389,12779,12780,Bagaimana saya harus mempersiapkan UPSC CSE 2016?,Bagaimana makalah Prelims Layanan Sipil 2016?,0
6390,12781,12782,"Jika sumbu netral balok di bawah momen lentur tidak memiliki tegangan di dalamnya, lalu bagaimana ia tetap berubah bentuk?",Apa itu sumbu mayor dan minor dari tekukan?,0
6391,12783,12784,Bisakah kita memutar kembali waktu?,Bisakah manusia melakukan perjalanan kembali ke masa lalu?,1
6392,12785,12786,Saya berusia 50-an. Apa yang pria di usia 70-an ingin mereka lakukan di usia 50-an?,"Penuaan: Saya berusia 40 tahun tahun ini. Apa yang harus saya lakukan untuk mempersiapkan diri menuju usia 50-an, 60-an, 70-an, dan seterusnya?",0
6393,12787,12788,"Setelah melakukan PGP, bisakah saya bergabung untuk PGPX di IIMA?",Apa kriteria untuk PGPX di IIMA?,0
6394,12789,12790,Apakah pelestarian sel punca layak di India?,Apakah pengawetan sel punca hanyalah penipuan?,0
6395,12791,12792,Apakah ada representasi orang India yang berlebihan di antara orang India yang aktif di Twitter?,Mengapa Kannadigas paling tidak dikenal di antara orang India Selatan?,0
6396,12793,12794,Bagaimana saya bisa mengembangkan tulisan yang efektif dengan pemikiran yang koheren saat saya mempersiapkan ujian pegawai negeri?,Bagaimana saya bisa mengembangkan tulisan yang efektif dengan pemikiran yang koheren saat saya mempersiapkan pertanyaan pegawai negeri?,1
6397,12795,12796,Bagaimana saya bisa mendapatkan bahu yang lebih besar?,Bagaimana Anda mendapatkan kaki yang lebih besar?,0
6398,12797,12798,Laptop mana yang terbaik di bawah INR 30.000?,Yang bisa menjadi laptop terbaik di bawah 30000?,1
6399,12799,12800,Mengapa baterai ponsel meledak saat mengisi daya?,Apa yang terjadi pada baterai ponsel saat mengisi daya?,0
6400,12801,12802,Apa penyebab radang sendi di tangan?,Apa sajakah penyebab radang sendi?,0
6401,12803,12804,"Bagaimana RUU GST, yang disahkan oleh Rajyasabha kemarin, dapat meningkatkan perekonomian India?",Bagaimana GST dapat bermanfaat bagi perekonomian India?,1
6402,12805,12806,Mengapa begitu mungkin orang mengajukan pertanyaan di Quora yang dapat dengan mudah ditemukan oleh pencarian Google sederhana?,"Mengapa orang mengajukan pertanyaan di Quora yang sama, jika tidak lebih mudah, dicari dengan mesin pencari?",1
6403,12807,12808,Pengguna Quora mana yang memiliki pengikut terbanyak?,Siapa orang yang paling banyak diikuti di Quora? Mengapa mereka memiliki begitu banyak pengikut?,1
6404,12809,12810,Bagaimana saya tahu bahwa latihan yang saya selesaikan di buku Gelatik dan Martin itu benar?,"Saya tahu bahwa ""banyak uang"" itu benar. Apakah ""dia punya lebih banyak uang"" benar?",0
6405,12811,12812,Bagaimana cara menentukan rumus kimia wol baja?,Bagaimana rumus kimia karet ditentukan?,0
6406,12813,12814,Apa cara yang akurat untuk menghitung IQ Anda?,Apa cara paling akurat untuk mengukur IQ?,1
6407,12815,12816,Bangunan mana yang memiliki arsitektur terbaik di Paris?,Bangunan mana yang memiliki arsitektur terbaik di Mumbai?,0
6408,12817,12818,Apa yang harus Anda ambil jika Anda tertarik pada luar angkasa atau bekerja di NASA atau SpaceX?,Bagaimana Anda bisa menghentikan kebohongan kompulsif?,0
6409,12819,12820,Apa cara tercepat untuk tertidur?,Bagaimana cara tertidur tanpa masturbasi?,0
6410,12821,12822,Bagaimana saya bisa membantu teman saya yang depresi?,Bagaimana cara membantu teman saya yang depresi?,1
6411,12823,12824,Tempat mana yang harus dikunjungi di Mumbai dalam perjalanan 2 hari?,Apa saja tempat paling menakjubkan untuk dikunjungi di Eropa?,0
6412,12825,12826,Bagaimana pelarangan uang kertas 500 dan 1000 rupee membantu mengendalikan uang gelap?,Bagaimana mendemonetisasi uang kertas 500 dan 1000 rupee dan memperkenalkan uang kertas 2000 rupee baru membantu mengekang uang gelap dan korupsi?,1
6413,12827,12828,Samsung Galaxy J5 saya membutuhkan waktu terlalu lama untuk mengisi daya. Apa masalahnya?,Apakah samsung galaxy j5 tahan air?,0
6414,12829,12830,Bagaimana Anda tahu jika seseorang menyukai Anda jika Anda belum pernah berbicara dengan mereka?,Bisakah para gadis mengetahui apakah Anda menyukai mereka?,0
6415,12831,12832,Apa pendapat Balaji Viswanathan tentang kebijakan baru Perdana Menteri India Modi tentang ilegalisasi uang kertas 500 dan 1000?,Apa pendapat Anda tentang langkah baru RBI untuk melarang 500 dan 1000 catatan?,1
6416,12833,12834,Mengapa dua bisnis yang saling bersaing sering buka bersebelahan?,Apa langkah pertama untuk membuka bisnis salon kuku?,0
6417,12835,12836,"Jika Anda berkendara dari timur ke barat dengan kecepatan 1040 mph di khatulistiwa, apakah Anda bergerak melintasi permukaan atau apakah planet bergerak di bawah Anda?","Jika Anda berkendara dari timur ke barat dengan kecepatan 1040 mph di ekuator, apakah Anda bergerak melintasi permukaan atau apakah planet bergerak di bawah Anda?",1
6418,12837,12838,Apa perbedaan antara kista jerawat dan kista sebaceous?,Apa perbedaan antara kista dermoid dan sebaceous yang terjadi di kulit kepala?,0
6419,12839,12840,"Apakah Anda tahu ada insinyur perangkat lunak yang dipecat dari Uber dalam waktu kurang dari setahun, dan kehilangan semua kompensasi (ekuitas) mereka?", Apakah MBA pilihan karir yang baik bagi mereka yang memiliki agregat kurang dari 60% di bidang Teknik?,0
6420,12841,12842,Apa yang harus diketahui pria pada usia 23 tahun?,Apa yang harus diketahui pria pada usia 20?,0
6421,12843,12844,"Mengapa film Star Wars memiliki begitu banyak ""deus ex machina"" lolos dalam plot?",Apa yang akan menjadi alur cerita Star Wars Episode VII?,0
6422,12845,12846,Apakah gadis kulit putih menganggap orang Filipina menarik?,Apa yang membuat pria menarik bagi wanita?,0
6423,12847,12848,Apakah perjalanan waktu mungkin?,Menurutmu apakah perjalanan waktu itu mungkin?,1
6424,12849,12850,Apa yang dapat saya lakukan untuk meningkatkan keterampilan komunikasi?,Bagaimana cara mengembangkan keterampilan komunikatif saya?,1
6425,12851,12852,"Apa solusi untuk Panduan Memulai Cepat JavaScript, Pelajaran 3 Pertanyaan 6?","Apa solusi untuk Panduan Memulai Cepat JavaScript, Pelajaran 14 Pertanyaan 6?",0
6426,12853,12854,Bagaimana saya bisa menjaga agar burger saya tidak berubah menjadi bola di atas panggangan?,Bagaimana cara memasak dan membumbui burger dengan benar di atas panggangan?,0
6427,12855,12856,Manakah pusat rehabilitasi narkoba dan alkohol rawat inap yang cocok di Towns County GA?,Manakah pusat rehabilitasi narkoba dan alkohol rawat inap yang cocok di Heard County GA?,0
6428,12857,12858,Apa akun monosemous dari English Present Progressive?,Peringkat NEET saya adalah 22134 dan peringkat kategori (umum) adalah 13538. Perguruan tinggi swasta seperti apa yang harus saya harapkan?,0
6429,12859,12860,Bagaimana saya bisa menjadi lebih baik dalam pekerjaan saya?,Apa cara terbaik untuk mendapatkan pekerjaan yang lebih baik?,0
6430,12861,12862,"Apakah boleh merasa tidak aman tentang fakta bahwa pacar saya selama 2,5 tahun memutuskan untuk tidak berhubungan seks dengan saya tetapi melakukannya dengan mantannya yang kehilangan v-nya?","Pacar saya selama 2,5 tahun tidak pernah berhubungan seks dengan saya tetapi dia melakukannya dengan mantannya (cinta pertamanya) yang bersamanya selama 3 tahun. Haruskah saya merasa tidak aman?",1
6431,12863,12864,"Mimpi dan Mimpi: Benarkah jika Anda bermimpi tentang orang tertentu, orang tersebut akan merasa merindukan Anda?",Apa artinya jika orang tertentu sering muncul dalam mimpi Anda?,0
6432,12865,12866,Apa itu rentang vokal? Bagaimana saya bisa tahu milik saya?,Berapa rentang vokal Adele?,0
6433,12867,12868,Apa saja buku yang harus saya pelajari sebagai mahasiswa Agri tahun pertama?,Apa yang harus diketahui oleh seorang siswa CS sebelum menyelesaikan tahun pertama untuk menjadi programmer yang baik?,0
6434,12869,12870,Bagaimana saya bisa menghasilkan uang saat berusia 13 tahun dengan pemrograman?,Bagaimana saya bisa menghasilkan uang saat berusia 13 tahun?,0
6435,12871,12872,"Saya orang India, saya ingin pindah ke Greenland. Saya akan menggunakan visa turis dan tidak akan pernah kembali, apa saran Anda?",Saya ingin mengunjungi amsterdam. Saya memiliki 12 tahun pengalaman. Saya mencari pekerjaan perangkat lunak. Apakah saya memerlukan visa turis atau visa migrasi yang sangat terampil?,0
6436,12873,12874,"Bisakah paranoia makanan memperburuk kelaparan atau kekurangan makanan pada orang-orang seperti jika Anda pergi 24 jam tanpa makan dan Anda kesulitan makan, apakah itu akan memburuk?",Saya ingin mencoba nootropik (dari India). Apa yang harus saya coba dulu? Ini harus non resep?,0
6437,12875,12876,Bagaimana saya bisa serius tentang hidup saya?,Bagaimana saya menjadi serius tentang hidup saya?,1
6438,12877,12878,Saya seorang introvert dan pemalu. Bagaimana saya bisa menjadi seorang ekstrovert?,Apa yang bisa dilakukan seorang introvert untuk menjadi seorang ekstrovert & sebaliknya?,0
6439,12879,12880,Apakah saya memerlukan Java di komputer saya?,Apa itu Jawa? Untuk apa saya membutuhkannya?,1
6440,12881,12882,Berapa penghasilan BB Ki vines?,Mengapa tanaman merambat BB Ki lebih banyak dilihat daripada AIB?,0
6441,12883,12884,Apa hubungan/perbedaan antara Keepass dan KeepassX?,Suami saya mengetahui sebagian besar email dan kata sandi rekening bank saya. Tapi dia tidak mau membagikan kata sandinya. Apa dia menyembunyikan sesuatu dariku?,0
6442,12885,12886,"Apa yang membuat aplikasi ""mengutamakan video""?",Apa cara terbaik untuk membuat video aplikasi?,0
6443,12887,12888,Apa cerutu pompa bensin terbaik?,SPBU apa yang memiliki kamar mandi terbaik di Highway 5?,0
6444,12889,12890,Apa cara terbaik untuk berhenti khawatir dan mulai hidup?,Bagaimana saya berhenti khawatir begitu banyak?,1
6445,12891,12892,Bagaimana Donald Trump memenangkan Pratama Republik?,Apakah Donald Trump berpeluang memenangkan pemilu 2016 (akhir 2015/awal 2016)?,0
6446,12893,12894,Mengapa Quora sangat menentang Trump?,Mengapa forum Quora sangat menentang Donald Trump sampai pada titik fitnah?,1
6447,12895,12896,Mengapa Modi melarang uang kertas 500 dan 1000 rupee dan bukan uang kertas 100 rupee?,Mengapa uang kertas 500 dan 1000 rupee dilarang?,1
6448,12897,12898,Apa keuntungan dari pengujian tak merusak?,Apa keuntungan uji tak merusak pada beton?,0
6449,12899,12900,Apakah aman untuk makan sushi sehari yang sudah didinginkan?,Apakah aman makan sushi dengan daging kepiting imitasi selama kehamilan? Mengapa atau mengapa tidak?,0
6450,12901,12902,Apa satu hal yang tidak kamu sesali dalam hidupmu?,Apa hal yang tidak boleh kamu sesali dalam hidup?,1
6451,12903,12904,Apa saja contoh aplikasi kamera berkualitas terburuk untuk smartphone yang diadopsi secara luas?,Apakah saya perlu memiliki keterampilan tata ruang yang sangat baik untuk menjadi seorang insinyur atau arsitek?,0
6452,12905,12906,Bagaimana jika saya mencintai pria yang sudah menikah?,Bisakah pria yang sudah menikah mencintaimu?,0
6453,12907,12908,"Sebagai seorang perempuan, bagaimana kisahmu tentang menyukai sahabat laki-lakimu dan harus menjadi temannya saja?",Bisakah seorang gadis menjalin hubungan dan memiliki sahabat pria?,0
6454,12909,12910,Apa cara yang mungkin untuk mengatasi masalah defisit energi di daerah pedesaan India?,Apa saja cara yang mungkin untuk memberikan pendidikan yang lebih baik khususnya di daerah pedesaan?,0
6455,12911,12912,Apa itu norma sosial?,Apa saja norma sosial di Tiongkok?,0
6456,12913,12914,Apakah menjadi penari telanjang itu buruk?,Bagaimana rasanya menjadi pacar seorang penari telanjang?,0
6457,12915,12916,Pertanyaan saya baik-baik saja. Mengapa Quora terus mengatakan bahwa mereka perlu perbaikan? Ini membuat frustrasi.,Apakah pengguna Quora masih melihat pertanyaan yang ditandai perlu diperbaiki?,1
6458,12917,12918,Di mana saya dapat menemukan teknologi terbaik untuk pencetakan amplop di Sydney?,Di mana saya bisa mendapatkan solusi pencetakan amplop terbaik di Sydney?,0
6459,12919,12920,Apakah Mukesh Ambani memberikan mobil kepada istrinya?,Berapa pajak penghasilan yang dibayar Mukesh Ambani?,0
6460,12921,12922,Informasi apa yang dapat saya temukan tentang seseorang jika saya mengetahui nomor jaminan sosial mereka?,Apa yang dapat saya lakukan untuk melindungi diri sendiri jika saya tahu seseorang memiliki Nomor Jaminan Sosial saya?,1
6461,12923,12924,Bagaimana saya bisa mengerti bahasa inggris?,Bagaimana cara meningkatkan kelancaran berbahasa Inggris?,1
6462,12925,12926,Sebuah dadu bersisi enam dilempar sebanyak 20 kali. Berapa probabilitas bahwa akan ada tepat empat angka 6?,"Sepasang dadu dilempar, Bagaimana cara menghitung peluang muncul 6 pada dadu pertama atau 3 pada dadu kedua?",0
6463,12927,12928,"Jika saya menikahi seorang gadis yang terlibat dalam MMS kand, bagaimana menangani situasi di mana seseorang mengenalinya sebagai gadis MMS?","Apa hal terbaik dan terburuk tentang angkutan umum di Itu, Brasil? Bagaimana itu bisa diperbaiki?",0
6464,12929,12930,Berapa berat yang bisa Anda turunkan dalam tiga minggu diet konstan?,Berapa banyak berat badan yang bisa saya turunkan dalam seminggu?,0
6465,12931,12932,Bagaimana saya bisa memulihkan pesan yang dihapus dari iPhone 5 saya?,Bagaimana saya bisa memulihkan pesan teks yang dihapus di iPhone?,1
6466,12933,12934,Apakah mungkin untuk mengontrol kapan plugin typed.js mulai dan berhenti mengetik teks?,"Apa jenis teks yang disebut ketika istilah A menjelaskan istilah B, yang terakhir menjelaskan yang lain dan seterusnya?",0
