id,qid1,qid2,answer1,answer2,is_duplicate
1376,2753,2754,Seseorang sedang menggantung foto-foto wanita dengan beberapa penonton yang menonton dikelilingi oleh sepeda.,Orang tersebut sedang memasak di kafetaria.,0
1377,2755,2756,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Pria menggantung sesuatu di dinding.,1
1378,2757,2758,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Para pria berjalan ke klub pria terdekat.,0
1379,2759,2760,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Sekelompok pria sedang menggantung gambar di dinding.,1
1380,2761,2762,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Seorang pria berkemeja hitam menggantungkan sebuah gambar.,0
1381,2763,2764,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Ada sekelompok pria yang sedang menggantung foto.,1
1382,2765,2766,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Lima orang pria sedang membantu seorang anak untuk menggantung gambar.,0
1383,2767,2768,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Seorang pria sedang menggantung foto seorang anak.,1
1384,2769,2770,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Seorang pria sedang menggantung foto seorang anak.,1
1385,2771,2772,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Beberapa pria berada di luar di sebuah lapangan.,0
1386,2773,2774,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Seorang pria menggendong seorang anak.,0
1387,2775,2776,Ada empat orang Timur yang sedang mengerjakan dan menggantung gambar manusia.,Para wanita bekerja.,0
1388,2777,2778,Ada empat orang Timur yang sedang mengerjakan dan menggantung gambar manusia.,Para pria sedang bekerja.,1
1389,2779,2780,Seorang pria berkemeja putih menggantungkan lukisan di sebuah toko yang sudah rusak sementara pria lainnya menonton.,Pria berada di dalam ruangan.,1
1390,2781,2782,Seorang pria berkemeja putih menggantungkan lukisan di sebuah toko yang sudah rusak sementara pria lainnya menonton.,Para pria berada di pertandingan sepak bola.,0
1391,2783,2784,"Pria sedang bermain sepak bola, yang di depan akan menendang bola.",Para pria berdiri di atas dermaga.,0
1392,2785,2786,"Pria sedang bermain sepak bola, yang di depan akan menendang bola.",Para pria sedang memainkan sebuah permainan.,1
1393,2787,2788,Seorang pria sedang memasang poster di depan sebuah toko.,Pria itu menurunkan poster.,0
1394,2789,2790,Seorang pria sedang memasang poster di depan sebuah toko.,Seorang pria sedang membersihkan kamar mandi di sebuah toko.,0
1395,2791,2792,Seorang pria sedang memasang poster di depan sebuah toko.,Pria itu sedang menunggu bus.,0
1396,2793,2794,Seorang pria sedang memasang poster di depan sebuah toko.,Seorang wanita masuk ke toko buku komik.,0
1397,2795,2796,Seorang pria sedang memasang poster di depan sebuah toko.,Seorang pria sedang mendekorasi toko.,1
1398,2797,2798,Seorang pria sedang memasang poster di depan sebuah toko.,Pria itu sedang memasang poster.,1
1399,2799,2800,Seorang pria sedang memasang poster di depan sebuah toko.,Pria itu berada di dalam ruangan.,0
1400,2801,2802,Seorang pria sedang memasang poster di depan sebuah toko.,Seorang pria menggantungkan poster di depan toko.,1
1401,2803,2804,Seorang pria sedang memasang poster di depan sebuah toko.,Ada seorang pria di depan toko.,1
1402,2805,2806,Seorang pria sedang memasang poster di depan sebuah toko.,Seorang pria berdiri di depan sebuah toko.,1
1403,2807,2808,Klub sepak bola Arsenal melakukan pemanasan di lapangan sepak bola saat beberapa penggemar menonton.,Tim bola basket selama pemanasan.,0
1404,2809,2810,Klub sepak bola Arsenal melakukan pemanasan di lapangan sepak bola saat beberapa penggemar menonton.,Klub sepak bola/sepak bola selama pemanasan.,1
1405,2811,2812,Para pemain sepak bola melakukan pemanasan dengan menendang bola sepak di sekitar sementara para penonton menunggu.,Para pemain berada di dalam bus yang mogok di jalan raya,0
1406,2813,2814,Para pemain sepak bola melakukan pemanasan dengan menendang bola sepak di sekitar sementara para penonton menunggu.,Para penonton melihat sementara para pemain mempersiapkan diri mereka sendiri.,1
1407,2815,2816,Orang-orang duduk dan bersantai di samping kolam renang di plaza.,"Ini adalah kolam Ratu Elizabeth II, dan orang-orang ini adalah orang Hessia dari Perang Revolusi.",0
1408,2817,2818,Orang-orang duduk dan bersantai di samping kolam renang di plaza.,Orang-orang bersantai di sekitar kolam renang.,1
1409,2819,2820,"Di arena bowling, seorang pria yang memegang bola bowling hijau melihat ke depan ke arah pin-pin yang harus dirobohkannya.",Seorang pria sedang bermain bowling.,1
1410,2821,2822,"Di arena bowling, seorang pria yang memegang bola bowling hijau melihat ke depan ke arah pin-pin yang harus dirobohkannya.",Pria itu sedang bermain bowling dengan kalkun beku.,0
1411,2823,2824,Seorang pria yang mengenakan celana jeans biru dan sepatu bowling merah berdiri di jalur arena bowling dengan bola hijau di tangannya.,Seorang pria berdiri di jalur arena bowling.,1
1412,2825,2826,Seorang pria yang mengenakan celana jeans biru dan sepatu bowling merah berdiri di jalur arena bowling dengan bola hijau di tangannya.,Seorang pria duduk di bandara.,0
1413,2827,2828,"Seorang pria berdiri dengan bola bowling hijau di tangannya, dan melihat ke bawah jalur bowling.",Beberapa orang bermain sepak bola.,0
1414,2829,2830,"Seorang pria berdiri dengan bola bowling hijau di tangannya, dan melihat ke bawah jalur bowling.",Seorang pria bermain bowling.,1
1415,2831,2832,Seorang pria yang memegang bola bowling hijau berdiri di dekat mesin pengembalian bola di arena bowling.,Seorang wanita yang memegang bola bowling hijau berdiri di dekat mesin pengembalian bola di arena bowling.,0
1416,2833,2834,Seorang pria yang memegang bola bowling hijau berdiri di dekat mesin pengembalian bola di arena bowling.,Seseorang yang memegang bola bowling hijau berdiri di dekat mesin pengembalian bola di arena bowling.,1
1417,2835,2836,Seorang pria berdiri sambil memegang bola bowling hijau dengan tangan kanannya.,Seorang pria sedang menunggang kuda di pantai.,0
1418,2837,2838,Seorang pria berdiri sambil memegang bola bowling hijau dengan tangan kanannya.,Seorang pria sedang bermain bowling.,1
1419,2839,2840,Sekelompok orang duduk di meja di luar sambil berbincang-bincang.,Sekelompok orang duduk di luar sambil berbincang-bincang.,1
1420,2841,2842,Sekelompok orang duduk di meja di luar sambil berbincang-bincang.,Seorang pria berdiri di bar memesan minuman untuk teman-temannya.,0
1421,2843,2844,Sekelompok pria dan wanita sedang berdiskusi di restoran.,sekelompok pria dan wanita bercakap-cakap,1
1422,2845,2846,Sekelompok pria dan wanita sedang berdiskusi di restoran.,orang banyak berdiskusi di rumah sakit,0
1423,2847,2848,Sekelompok orang dewasa sedang berdiskusi di sebuah meja di bawah tenda.,Orang-orang sedang berdiskusi.,1
1424,2849,2850,Sekelompok orang dewasa sedang berdiskusi di sebuah meja di bawah tenda.,Anjing tua itu sedang makan kentang.,0
1425,2851,2852,Sekelompok orang duduk mengelilingi meja piknik.,Orang-orang berdiri di gym.,0
1426,2853,2854,Sekelompok orang duduk mengelilingi meja piknik.,Orang-orang berada di dekat meja.,1
1427,2855,2856,"Sekelompok orang berkumpul di atas rumput di halaman belakang dengan tenda, meja, dan kursi yang disiapkan.",Sekelompok orang berkumpul di atas beton.,0
1428,2857,2858,"Sekelompok orang berkumpul di atas rumput di halaman belakang dengan tenda, meja, dan kursi yang disiapkan.",Sekelompok orang berkumpul di atas rumput.,1
1429,2859,2860,Satu tim sepak bola bermain melawan tim sepak bola lainnya.,Orang-orang sedang berolahraga.,1
1430,2861,2862,Satu tim sepak bola bermain melawan tim sepak bola lainnya.,Tidak ada yang bermain sepak bola.,0
1431,2863,2864,Seekor anjing hitam berenang di air dekat bebatuan.,Seekor anjing sedang berbaring di depan perapian.,0
1432,2865,2866,Seekor anjing hitam berenang di air dekat bebatuan.,Seekor anjing sedang bermain air di luar.,1
1433,2867,2868,ketiga anak laki-laki itu semua berpegangan pada alat pelampung di dalam air.,Tiga orang anak laki-laki berada di sebuah perairan.,1
1434,2869,2870,ketiga anak laki-laki itu semua berpegangan pada alat pelampung di dalam air.,Ketiga anak laki-laki itu sedang berselancar.,0
1435,2871,2872,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Pertandingan sepak bola sedang berlangsung.,1
1436,2873,2874,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Tim berbaju kuning sedang memainkan permainan hoki.,0
1437,2875,2876,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Kiper ingin mencegah terjadinya gol.,1
1438,2877,2878,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,"Sang kiper duduk di pinggir lapangan, mengenakan atasan putih dan celana pendek merah.",0
1439,2879,2880,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Pertandingan sepak bola sedang berlangsung.,1
1440,2881,2882,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Kiper sepak bola mengenakan celana panjang.,0
1441,2883,2884,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Tim berbaju kuning sedang bertahan.,0
1442,2885,2886,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Tidak ada permainan yang dimainkan.,0
1443,2887,2888,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Sekelompok orang sedang bermain sepak bola.,1
1444,2889,2890,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Ada permainan sepak bola dengan tim berbaju kuning.,1
1445,2891,2892,Sekelompok orang sedang bermain sepak bola dan dua pemain dari tim yang berlawanan sedang bertarung memperebutkan bola.,Sebuah permainan sepak bola.,1
1446,2893,2894,Sekelompok orang sedang bermain sepak bola dan dua pemain dari tim yang berlawanan sedang bertarung memperebutkan bola.,Pria bermain bisbol.,0
1447,2895,2896,"Pertandingan sepak bola antara tim dengan kaus putih, dan tim dengan kaus kuning.",Sebuah kompetisi sedang berlangsung.,1
1448,2897,2898,"Pertandingan sepak bola antara tim dengan kaus putih, dan tim dengan kaus kuning.",Tim-tim bermain hoki jalanan.,0
1449,2899,2900,Seorang wanita muda sedang bermain biola.,Wanita itu sedang memakan biolanya.,0
1450,2901,2902,Seorang wanita muda sedang bermain biola.,Pemain biola muda itu adalah seorang wanita.,1
1451,2903,2904,Orang-orang bersantai di sekitar air mancur komunitas yang besar di sebuah taman.,Para pebisnis sedang bekerja di dekat air mancur.,0
1452,2905,2906,Orang-orang bersantai di sekitar air mancur komunitas yang besar di sebuah taman.,Anggota komunitas menghabiskan waktu di taman dekat sebuah foundtain.,1
1453,2907,2908,Seorang wanita yang sedang bermain biola dengan kacamata hitam di kepalanya.,seseorang sedang memainkan alat musik,1
1454,2909,2910,Seorang wanita yang sedang bermain biola dengan kacamata hitam di kepalanya.,seorang wanita sedang makan malam,0
1455,2911,2912,Seorang pemain biola wanita dikelilingi oleh pemain biola lainnya.,Seorang pemain biola wanita dikelilingi oleh serigala.,0
1456,2913,2914,Seorang pemain biola wanita dikelilingi oleh pemain biola lainnya.,Seorang pemain biola di antara para musisi gesek lainnya,1
1457,2915,2916,"Seorang pria, mengenakan pakaian zaman revolusi, sedang membunyikan lonceng.","Seorang pria, yang mengenakan pakaian revolusioner membuat suara dengan bel.",1
1458,2917,2918,"Seorang pria, mengenakan pakaian zaman revolusi, sedang membunyikan lonceng.",Seorang pria sedang berada di luar mengendarai sepedanya.,0
1459,2919,2920,Beberapa orang bekerja di sekitar tumpukan batu.,Orang-orang bekerja.,1
1460,2921,2922,Beberapa orang bekerja di sekitar tumpukan batu.,Orang-orang sedang bermain di taman bermain.,0
1461,2923,2924,Seorang pria mengenakan topi abu-abu sedang melihat ke bawah.,Seorang pria mengenakan topi,1
1462,2925,2926,Seorang pria mengenakan topi abu-abu sedang melihat ke bawah.,seorang pria sedang melihat ke atas,0
1463,2927,2928,Seorang pria tua yang mengenakan pakaian bersejarah berwarna biru membunyikan lonceng di tangan kanannya.,polisi semprotan merica pengunjuk rasa,0
1464,2929,2930,Seorang pria tua yang mengenakan pakaian bersejarah berwarna biru membunyikan lonceng di tangan kanannya.,pria membunyikan bel,1
1465,2931,2932,"Tiga anak kecil yang terdiri dari dua anak perempuan dan seorang anak laki-laki yang sedang memegang apel dengan menggigitnya, berpose dengan latar belakang pemandangan gunung yang indah.",Tiga orang anak menendang juru kamera.,0
1466,2933,2934,"Tiga anak kecil yang terdiri dari dua anak perempuan dan seorang anak laki-laki yang sedang memegang apel dengan menggigitnya, berpose dengan latar belakang pemandangan gunung yang indah.",Anak laki-laki itu memakan seluruh apel.,0
1467,2935,2936,"Tiga anak kecil yang terdiri dari dua anak perempuan dan seorang anak laki-laki yang sedang memegang apel dengan menggigitnya, berpose dengan latar belakang pemandangan gunung yang indah.",Ketiga anak kecil itu memegang sebuah apel yang sudah digigit,1
1468,2937,2938,"Tiga anak kecil yang terdiri dari dua anak perempuan dan seorang anak laki-laki yang sedang memegang apel dengan menggigitnya, berpose dengan latar belakang pemandangan gunung yang indah.",Anak perempuan dan laki-laki bersenang-senang di luar ruangan,1
1469,2939,2940,"Tiga anak kecil yang terdiri dari dua anak perempuan dan seorang anak laki-laki yang sedang memegang apel dengan menggigitnya, berpose dengan latar belakang pemandangan gunung yang indah.",Anak-anak sedang berenang,0
1470,2941,2942,"Tiga anak kecil yang terdiri dari dua anak perempuan dan seorang anak laki-laki yang sedang memegang apel dengan menggigitnya, berpose dengan latar belakang pemandangan gunung yang indah.",Para wanita lansia berpose untuk berfoto.,0
1471,2943,2944,"Tiga anak kecil yang terdiri dari dua anak perempuan dan seorang anak laki-laki yang sedang memegang apel dengan menggigitnya, berpose dengan latar belakang pemandangan gunung yang indah.",Anak-anak berpose di depan latar belakang gunung.,1
1472,2945,2946,"Tiga anak kecil yang terdiri dari dua anak perempuan dan seorang anak laki-laki yang sedang memegang apel dengan menggigitnya, berpose dengan latar belakang pemandangan gunung yang indah.",Seorang wanita minum anggur.,0
1473,2947,2948,"Tiga anak kecil yang terdiri dari dua anak perempuan dan seorang anak laki-laki yang sedang memegang apel dengan menggigitnya, berpose dengan latar belakang pemandangan gunung yang indah.",Tiga anak berpose untuk berfoto.,1
1474,2949,2950,"Tiga anak kecil yang terdiri dari dua anak perempuan dan seorang anak laki-laki yang sedang memegang apel dengan menggigitnya, berpose dengan latar belakang pemandangan gunung yang indah.",Sekelompok anak-anak sedang berpose.,1
1475,2951,2952,"dua gadis kecil, satu berjaket hijau dan satu lagi berjaket merah muda, dan seorang anak laki-laki kecil berjaket hijau memegang apel yang duduk di atas batu.",Tiga orang anak sedang duduk di atas batu.,1
1476,2953,2954,"dua gadis kecil, satu berjaket hijau dan satu lagi berjaket merah muda, dan seorang anak laki-laki kecil berjaket hijau memegang apel yang duduk di atas batu.",Sekelompok orang tua duduk di atas batu.,0
